Title,Genre
Dragon Blade,History
Dragon Blade,Action
Dragon Blade,Fantasy
X-Rated 2: The Greatest Adult Stars of All-Time,Documentary
The Painted Veil,Romance
The Painted Veil,Drama
The Portable Door,Fantasy
The Portable Door,Adventure
The Portable Door,Comedy
The Last Legion,Action
The Last Legion,Adventure
The Last Legion,Fantasy
The Last Legion,War
The Strangers: Prey at Night,Horror
The Strangers: Prey at Night,Thriller
Bill & Ted's Bogus Journey,Adventure
Bill & Ted's Bogus Journey,Comedy
Bill & Ted's Bogus Journey,Science Fiction
Kabaneri of the Iron Fortress: The Battle of Unato,Animation
Kabaneri of the Iron Fortress: The Battle of Unato,Action
Kabaneri of the Iron Fortress: The Battle of Unato,Fantasy
Kabaneri of the Iron Fortress: The Battle of Unato,Adventure
Empire of the Sun,Drama
Empire of the Sun,History
Empire of the Sun,War
Journey to Bethlehem,Family
Journey to Bethlehem,Drama
The Girl Next Door,Thriller
The Girl Next Door,Crime
The Girl Next Door,Drama
The Girl Next Door,Horror
Ice Princess,Family
Ice Princess,Drama
Ice Princess,Comedy
Star Wars: The Clone Wars,Animation
Star Wars: The Clone Wars,Action
Star Wars: The Clone Wars,Science Fiction
Star Wars: The Clone Wars,Adventure
Feel the Beat,Comedy
Feel the Beat,Music
Feel the Beat,Drama
Kelly's Heroes,Adventure
Kelly's Heroes,Comedy
Kelly's Heroes,War
White Fang,Action
White Fang,Adventure
White Fang,Drama
White Fang,Family
I Still Know What You Did Last Summer,Horror
I Still Know What You Did Last Summer,Mystery
I Still Know What You Did Last Summer,Thriller
Anna Karenina,Drama
Anna Karenina,Romance
Anna Karenina,History
Dracula: Dead and Loving It,Comedy
Dracula: Dead and Loving It,Horror
Three Kings,Action
Three Kings,Comedy
Three Kings,War
The Lift,Science Fiction
The Lift,Romance
The Lift,Comedy
Goodnight Mommy,Horror
Goodnight Mommy,Thriller
Goodnight Mommy,Mystery
A Perfect World,Drama
A Perfect World,Crime
Fathers and Daughters,Drama
The Lost City of Z,Adventure
The Lost City of Z,Drama
The Lost City of Z,History
Assassin 33 A.D.,Science Fiction
Ben 10: Destroy All Aliens,Animation
Ben 10: Destroy All Aliens,Science Fiction
Ben 10: Destroy All Aliens,Family
Ben 10: Destroy All Aliens,Action
The Jungle Book,Family
The Jungle Book,Adventure
The Jungle Book,Drama
Crossroads,Drama
Crossroads,Music
Crossroads,Mystery
Crossroads,Romance
Killing Me Softly,Thriller
Uncle Buck,Comedy
Uncle Buck,Drama
Uncle Buck,Family
Ben 10 Versus the Universe: The Movie,Animation
Ben 10 Versus the Universe: The Movie,Action
Ben 10 Versus the Universe: The Movie,Adventure
Ben 10 Versus the Universe: The Movie,Science Fiction
Sooryavanshi,Action
Sooryavanshi,Crime
Sooryavanshi,Thriller
48 Hrs.,Thriller
48 Hrs.,Action
48 Hrs.,Comedy
48 Hrs.,Crime
48 Hrs.,Drama
Corrective Measures,Science Fiction
Corrective Measures,Action
Corrective Measures,Thriller
Corrective Measures,Adventure
Ladyhawke,Adventure
Ladyhawke,Comedy
Ladyhawke,Fantasy
No Dogs or Italians Allowed,Animation
No Dogs or Italians Allowed,Drama
Concussion,Drama
Crimson Rivers II: Angels of the Apocalypse,Action
Crimson Rivers II: Angels of the Apocalypse,Thriller
Crimson Rivers II: Angels of the Apocalypse,Crime
V/H/S/99,Horror
V/H/S/99,Thriller
V/H/S/99,Fantasy
Film Stars Don't Die in Liverpool,Romance
Film Stars Don't Die in Liverpool,Drama
Charlie St. Cloud,Drama
Charlie St. Cloud,Romance
Space Cowboys,Action
Space Cowboys,Adventure
Space Cowboys,Thriller
Young Detective Dee: Rise of the Sea Dragon,Action
Young Detective Dee: Rise of the Sea Dragon,Crime
Young Detective Dee: Rise of the Sea Dragon,Fantasy
Young Detective Dee: Rise of the Sea Dragon,Adventure
The Protector 2,Action
The Stranger by the Shore,Animation
The Stranger by the Shore,Romance
The Stranger by the Shore,Drama
My Stepmother Is an Alien,Comedy
My Stepmother Is an Alien,Science Fiction
Wonder Wheel,Drama
Wonder Wheel,Romance
After Yang,Science Fiction
After Yang,Drama
Throne of Elves,Fantasy
Throne of Elves,Animation
Throne of Elves,Family
Windtalkers,War
Windtalkers,Drama
Windtalkers,Action
Windtalkers,History
Plan 9 from Outer Space,Horror
Plan 9 from Outer Space,Science Fiction
The Princess,Action
The Eternal Memory,Documentary
The Nomad,Science Fiction
The Nomad,Thriller
Foxter and Max,Adventure
Foxter and Max,Fantasy
Foxter and Max,Family
Role Models,Comedy
Teen Wolf Too,Comedy
Teen Wolf Too,Fantasy
Teen Wolf Too,Family
Student Services,Drama
Primer,Science Fiction
Primer,Drama
Primer,Thriller
Rampant,Action
Rampant,Horror
Rampant,Drama
Rampant,Fantasy
Luck-Key,Action
Luck-Key,Comedy
Luck-Key,Crime
The Shamer's Daughter,Fantasy
The Shamer's Daughter,Adventure
The Shamer's Daughter,Drama
The Arrival,Science Fiction
The Arrival,Thriller
Crooked House,Mystery
Crooked House,Crime
Crooked House,Thriller
Pokémon the Movie: White - Victini and Zekrom,Animation
Pokémon the Movie: White - Victini and Zekrom,Family
Pokémon the Movie: White - Victini and Zekrom,Adventure
Pokémon the Movie: White - Victini and Zekrom,Drama
Pokémon the Movie: White - Victini and Zekrom,Fantasy
Dark Angel,Action
Dark Angel,Thriller
Dark Angel,Science Fiction
Dark Angel,Crime
Dark Angel,Horror
Miranda,Comedy
Miranda,Romance
Maniac,Horror
Maniac,Thriller
Bungo Stray Dogs: Dead Apple,Animation
Bungo Stray Dogs: Dead Apple,Action
Bungo Stray Dogs: Dead Apple,Comedy
Bungo Stray Dogs: Dead Apple,Mystery
Bungo Stray Dogs: Dead Apple,Crime
Bungo Stray Dogs: Dead Apple,Fantasy
Secretariat,Drama
Loving Annabelle,Drama
Loving Annabelle,Romance
Swept Away,Comedy
Swept Away,Romance
The Princess Switch: Switched Again,Family
The Princess Switch: Switched Again,Romance
The Princess Switch: Switched Again,Comedy
24 Hours to Live,Action
24 Hours to Live,Science Fiction
24 Hours to Live,Thriller
24 Hours to Live,Mystery
All the Devil's Men,Action
The Miracle Club,Comedy
The Miracle Club,Drama
The DUFF,Romance
The DUFF,Comedy
Project A,Action
Project A,Comedy
Rang De Basanti,Comedy
Rang De Basanti,Drama
Rang De Basanti,History
Rang De Basanti,Romance
Third Person,Drama
Third Person,Romance
Firewalker,Action
Firewalker,Adventure
Firewalker,Comedy
The Power of the Dog,Drama
The Power of the Dog,Western
Detective Dee and the Mystery of the Phantom Flame,Action
Detective Dee and the Mystery of the Phantom Flame,Adventure
Detective Dee and the Mystery of the Phantom Flame,Drama
Detective Dee and the Mystery of the Phantom Flame,Mystery
Errementari: The Blacksmith and the Devil,Drama
Errementari: The Blacksmith and the Devil,Fantasy
Errementari: The Blacksmith and the Devil,Horror
The Count of Monte-Cristo,Adventure
The Count of Monte-Cristo,Action
The Count of Monte-Cristo,Drama
The Count of Monte-Cristo,History
The Count of Monte-Cristo,TV Movie
Beetlejuice Beetlejuice,Comedy
Beetlejuice Beetlejuice,Horror
Beetlejuice Beetlejuice,Fantasy
Motherless Brooklyn,Drama
Motherless Brooklyn,Thriller
Camp Rock,Music
Camp Rock,Comedy
Camp Rock,Drama
Camp Rock,Romance
Camp Rock,Family
Camp Rock,TV Movie
Born on the Fourth of July,Drama
Born on the Fourth of July,War
Gangster Squad,Crime
Gangster Squad,Drama
Gangster Squad,Action
Gangster Squad,Thriller
The Rookie,Action
The Rookie,Crime
The Rookie,Drama
The Rookie,Thriller
Saga of Tanya the Evil: The Movie,Animation
Saga of Tanya the Evil: The Movie,Action
Saga of Tanya the Evil: The Movie,War
Saga of Tanya the Evil: The Movie,Fantasy
The Treasure of the Sierra Madre,Adventure
The Treasure of the Sierra Madre,Drama
The Treasure of the Sierra Madre,Western
Break War,Drama
Break War,Action
Break War,Mystery
Doraemon: Nobita's Treasure Island,Animation
Doraemon: Nobita's Treasure Island,Adventure
Doraemon: Nobita's Treasure Island,Fantasy
Doraemon: Nobita's Treasure Island,Science Fiction
Doraemon: Nobita's Treasure Island,Comedy
The Cable Guy,Comedy
The Cable Guy,Drama
The Cable Guy,Thriller
Queens on the Run,Comedy
Serial (Bad) Weddings 3,Romance
Serial (Bad) Weddings 3,Comedy
Wolf Warrior,Action
Wolf Warrior,War
Wolf Warrior,Thriller
The Legend of 1900,Drama
The Legend of 1900,Music
Perfect Stranger,Thriller
Perfect Stranger,Crime
Perfect Stranger,Mystery
End of the Road,Drama
End of the Road,Thriller
Adventureland,Comedy
Adventureland,Drama
Invictus,Drama
Invictus,History
Andrei Rublev,Drama
Andrei Rublev,History
The Eye,Drama
The Eye,Horror
The Eye,Thriller
Mother Valley,Drama
Mother Valley,Romance
Aftermath,Drama
Aftermath,Thriller
Funny Games,Drama
Funny Games,Horror
Funny Games,Thriller
Innocent Voices,Drama
Innocent Voices,War
Bad Girls,Romance
Bad Girls,Western
Vacancy,Horror
Vacancy,Thriller
The Best of Me,Drama
The Best of Me,Romance
Murmur of the Heart,Comedy
Murmur of the Heart,Drama
Staying Alive,Drama
Staying Alive,Music
Cruel Fixation,Thriller
Looop Lapeta,Action
Looop Lapeta,Comedy
Looop Lapeta,Crime
The Man Who Knew Too Much,Thriller
The Man Who Knew Too Much,Mystery
Lesbian Vampire Killers,Horror
Lesbian Vampire Killers,Comedy
Circle,Animation
Leal,Action
Leal,Crime
Leal,Drama
Fairy Tail: Dragon Cry,Action
Fairy Tail: Dragon Cry,Adventure
Fairy Tail: Dragon Cry,Comedy
Fairy Tail: Dragon Cry,Fantasy
Fairy Tail: Dragon Cry,Animation
Fist Fight,Comedy
Beau Pere,Drama
Beau Pere,Romance
Lupin the Third: Goemon's Blood Spray,Animation
Lupin the Third: Goemon's Blood Spray,Action
Lupin the Third: Goemon's Blood Spray,Crime
Lupin the Third: Goemon's Blood Spray,Drama
Fabricated City,Action
Fabricated City,Thriller
Fabricated City,Crime
Firebird,Drama
Firebird,Romance
Firebird,War
Immoral Tales,Drama
Immoral Tales,Romance
Oculus,Horror
Barbie in Rock 'N Royals,Animation
Barbie in Rock 'N Royals,Music
Barbie in Rock 'N Royals,Family
Twin Dragons,Comedy
Twin Dragons,Action
Bordello of Blood,Horror
Bordello of Blood,Comedy
See How They Run,Mystery
See How They Run,Comedy
See How They Run,Crime
The Signal,Thriller
The Signal,Science Fiction
The Swimming Pool,Drama
The Swimming Pool,Crime
Tommy Boy,Comedy
A Nightmare on Elm Street: The Dream Child,Horror
A Nightmare on Elm Street: The Dream Child,Thriller
Big Trip 2: Special Delivery,Animation
Big Trip 2: Special Delivery,Family
Big Trip 2: Special Delivery,Adventure
Big Trip 2: Special Delivery,Comedy
The Highwaymen,Crime
The Highwaymen,Drama
The Highwaymen,Thriller
The Girl Who Lived in the Loo,Animation
Dark Cloud,Science Fiction
Dark Cloud,Horror
Dark Cloud,Mystery
Dark Cloud,Thriller
Modern Times,Comedy
Modern Times,Drama
Bachelor Party,Comedy
Aporia,Science Fiction
Aporia,Drama
What's Love Got to Do with It?,Romance
What's Love Got to Do with It?,Comedy
From Here to Eternity,War
From Here to Eternity,Romance
From Here to Eternity,Drama
Summer of 84,Thriller
Summer of 84,Mystery
Summer of 84,Drama
Summer of 84,Horror
The Wedding in the Hamptons,TV Movie
The Wedding in the Hamptons,Comedy
The Wedding in the Hamptons,Romance
Repo Men,Action
Repo Men,Science Fiction
Repo Men,Thriller
Repo Men,Crime
The Diary of Anne Frank,Drama
The Diary of Anne Frank,History
The Ghost of Lord Farquaad,Fantasy
The Ghost of Lord Farquaad,Animation
The Ghost of Lord Farquaad,Comedy
The Ghost of Lord Farquaad,Family
The Ghost of Lord Farquaad,Adventure
The Double Life of My Billionaire Husband,Romance
The Double Life of My Billionaire Husband,Drama
Mother,Crime
Mother,Drama
Mother,Mystery
Taxidermia,Drama
Taxidermia,Horror
Taxidermia,Comedy
Homeward Bound II: Lost in San Francisco,Adventure
Homeward Bound II: Lost in San Francisco,Comedy
Homeward Bound II: Lost in San Francisco,Drama
Homeward Bound II: Lost in San Francisco,Family
The Wolf and the Lion,Family
The Wolf and the Lion,Adventure
The Wolf and the Lion,Drama
The Pillow Book,Drama
The Pillow Book,Romance
Mazinger Z: Infinity,Action
Mazinger Z: Infinity,Science Fiction
Mazinger Z: Infinity,Animation
The Valet,Comedy
In the Name of the King: A Dungeon Siege Tale,Adventure
In the Name of the King: A Dungeon Siege Tale,Fantasy
In the Name of the King: A Dungeon Siege Tale,Action
In the Name of the King: A Dungeon Siege Tale,Drama
Zatch Bell! 101st Devil,Comedy
Zatch Bell! 101st Devil,Animation
Zatch Bell! 101st Devil,Adventure
Zatch Bell! 101st Devil,Action
Just Mercy,Drama
Just Mercy,Crime
Just Mercy,History
One Piece: Strong World Episode 0,Action
One Piece: Strong World Episode 0,Animation
One Piece: Strong World Episode 0,Comedy
The Lazarus Project,Drama
The Lazarus Project,Thriller
My Sassy Girl,Drama
My Sassy Girl,Comedy
My Sassy Girl,Romance
The Legend of La Llorona,Family
The Legend of La Llorona,Animation
The Legend of La Llorona,Fantasy
The Legend of La Llorona,Horror
Padre no hay mas que uno 3,Comedy
Padre no hay mas que uno 3,Family
Animal Farm,Animation
Animal Farm,Drama
Daughter of the Wolf,Action
Daughter of the Wolf,Thriller
Unlocked,Action
Unlocked,Thriller
Charlie Wilson's War,Comedy
Charlie Wilson's War,Drama
Charlie Wilson's War,History
Sword Master,Action
Jack Frost,Comedy
Jack Frost,Family
Jack Frost,Drama
Jack Frost,Fantasy
Blame,Drama
Don't Hang Up,Horror
Don't Hang Up,Thriller
Starcrash,Fantasy
Starcrash,Science Fiction
The Gauntlet,Drama
The Gauntlet,Action
The Gauntlet,Crime
The Gauntlet,Thriller
The Slumber Party,Comedy
The Slumber Party,Family
"Batman: The Long Halloween, Part Two",Animation
"Batman: The Long Halloween, Part Two",Mystery
"Batman: The Long Halloween, Part Two",Action
"Batman: The Long Halloween, Part Two",Crime
Life of Crime,Comedy
Life of Crime,Crime
Seraphim Falls,Western
Seraphim Falls,Action
Seraphim Falls,Drama
Piranha II: The Spawning,Horror
Doors,Science Fiction
La Llorona,Thriller
La Llorona,Horror
La Llorona,Drama
The Unhealer,Fantasy
The Unhealer,Thriller
The Unhealer,Horror
In the Shadow of the Moon,Science Fiction
In the Shadow of the Moon,Thriller
The Empire,Science Fiction
The Empire,Comedy
The Empire,Drama
Alfie,Comedy
Alfie,Drama
Alfie,Romance
Antebellum,Horror
Saludos Amigos,Animation
Saludos Amigos,Adventure
Saludos Amigos,Music
Kids,Drama
Kids,Crime
Little Italy,Comedy
Little Italy,Romance
12 Angry Men,Crime
12 Angry Men,Drama
12 Angry Men,TV Movie
Between Us,Drama
Suburbicon,Thriller
Suburbicon,Crime
Suburbicon,Drama
Suburbicon,Mystery
The Sitter,Comedy
Lucy Shimmers and the Prince of Peace,Drama
Lucy Shimmers and the Prince of Peace,Family
Here Comes the Boom,Comedy
Here Comes the Boom,Action
Here Comes the Boom,Drama
Here Comes the Boom,Music
Going in Style,Crime
Going in Style,Comedy
A Turtle's Tale: Sammy's Adventures,Animation
A Turtle's Tale: Sammy's Adventures,Family
Zombie Town,Horror
Zombie Town,Comedy
Crisis,Thriller
Crisis,Crime
Crisis,Drama
Belle and Sebastian,Adventure
A Summer’s End Poem,Drama
Muppets Most Wanted,Comedy
Muppets Most Wanted,Adventure
Muppets Most Wanted,Crime
Muppets Most Wanted,Family
In His Shadow,Crime
In His Shadow,Drama
Widows,Crime
Widows,Thriller
Silenced,Drama
Dororo,Action
Dororo,Fantasy
Dororo,Horror
Dororo,Science Fiction
Operation Mekong,Action
Operation Mekong,Adventure
Operation Mekong,Crime
Operation Mekong,War
Metro,Action
Metro,Adventure
Metro,Comedy
Metro,Crime
Metro,Thriller
Arlington Road,Crime
Arlington Road,Drama
Arlington Road,Thriller
Arlington Road,Mystery
Beyond the Edge,Adventure
Beyond the Edge,Fantasy
Beyond the Edge,Action
Bugsy,Crime
Bugsy,Drama
Bugsy,Mystery
Club Dread,Comedy
Club Dread,Horror
Race to Witch Mountain,Adventure
Race to Witch Mountain,Family
Race to Witch Mountain,Fantasy
Race to Witch Mountain,Science Fiction
Race to Witch Mountain,Thriller
Race to Witch Mountain,Action
God of Gamblers,Action
God of Gamblers,Comedy
God of Gamblers,Drama
Hunter x Hunter: Phantom Rouge,Animation
Hunter x Hunter: Phantom Rouge,Adventure
Hunter x Hunter: Phantom Rouge,Fantasy
Hunter x Hunter: Phantom Rouge,Action
Small Fry,Animation
Small Fry,Family
Small Fry,Comedy
Sex Appeal,Comedy
Sex Appeal,Romance
Kalashnikov AK-47,War
Kalashnikov AK-47,History
Kalashnikov AK-47,Drama
Doraemon: New Nobita's Great Demon – Peko and the Exploration Party of Five,Family
Doraemon: New Nobita's Great Demon – Peko and the Exploration Party of Five,Animation
Doraemon: New Nobita's Great Demon – Peko and the Exploration Party of Five,Adventure
Doraemon: New Nobita's Great Demon – Peko and the Exploration Party of Five,Fantasy
Doraemon: New Nobita's Great Demon – Peko and the Exploration Party of Five,Comedy
Doraemon: New Nobita's Great Demon – Peko and the Exploration Party of Five,Science Fiction
About Cherry,Drama
The Pagemaster,Family
The Pagemaster,Fantasy
The Pagemaster,Animation
Carnage,Comedy
Carnage,Drama
Resurrection,Thriller
Resurrection,Crime
Resurrection,Mystery
Resurrection,Horror
My Name Is Nobody,Comedy
My Name Is Nobody,Western
The Yin-Yang Master: Dream of Eternity,Action
The Yin-Yang Master: Dream of Eternity,Drama
The Yin-Yang Master: Dream of Eternity,Fantasy
The Yin-Yang Master: Dream of Eternity,Mystery
The Yin-Yang Master: Dream of Eternity,Science Fiction
Real Genius,Comedy
Real Genius,Romance
Real Genius,Science Fiction
Wall Street: Money Never Sleeps,Drama
Wall Street: Money Never Sleeps,Crime
The Strange Thing About the Johnsons,Drama
The Strange Thing About the Johnsons,Horror
The Map of Tiny Perfect Things,Fantasy
The Map of Tiny Perfect Things,Romance
